[01, 19, 22, 24, 41, 48]
[05, 07, 24, 33, 34, 49]
[03, 17, 22, 42, 44, 46]
[17, 25, 34, 35, 40, 44]
[08, 12, 27, 30, 40, 44]
[03, 05, 14, 33, 45, 46]
[04, 18, 28, 39, 40, 45]
[16, 21, 23, 29, 42, 45]
[02, 04, 15, 16, 30, 32]
[06, 16, 22, 28, 32, 49]
[01, 11, 14, 28, 38, 41]
[05, 12, 13, 22, 26, 35]
[01, 16, 19, 21, 25, 48]
[03, 14, 24, 34, 40, 42]
[01, 03, 33, 44, 45, 49]
[06, 14, 29, 33, 38, 41]
[16, 17, 25, 26, 29, 47]
[21, 25, 26, 30, 43, 46]
[06, 07, 11, 27, 29, 43]
[21, 26, 27, 34, 40, 42]
[04, 08, 13, 21, 29, 37]
[07, 12, 26, 29, 36, 46]
[06, 19, 22, 23, 27, 41]
[07, 15, 22, 26, 38, 43]
[03, 08, 09, 20, 28, 29]
[02, 26, 30, 42, 45, 48]
[08, 14, 20, 23, 39, 42]
[04, 11, 15, 30, 46, 48]
[02, 14, 19, 22, 34, 41]
[07, 11, 15, 29, 33, 48]
[04, 09, 23, 41, 43, 46]
[07, 10, 14, 23, 36, 38]
[04, 09, 24, 33, 35, 43]
[03, 07, 09, 15, 24, 37]
[02, 17, 22, 30, 34, 35]
[01, 11, 22, 35, 41, 44]
[02, 07, 24, 37, 39, 49]
[02, 11, 13, 26, 38, 39]
[11, 22, 30, 31, 43, 48]
[09, 12, 16, 29, 43, 46]
[01, 04, 25, 29, 36, 47]
[07, 18, 32, 36, 43, 44]
[01, 17, 26, 34, 37, 46]
[02, 03, 35, 36, 39, 45]
[07, 22, 40, 42, 44, 48]
[09, 14, 16, 17, 31, 40]
[17, 24, 36, 37, 41, 43]
[02, 11, 18, 24, 26, 46]
[09, 10, 11, 14, 20, 23]
[13, 23, 28, 34, 44, 49]
[08, 15, 31, 35, 40, 44]
[14, 22, 28, 29, 36, 43]
[01, 07, 28, 31, 34, 48]
[06, 11, 18, 33, 37, 49]
[06, 16, 27, 29, 34, 41]
[02, 07, 18, 26, 32, 42]
[08, 25, 28, 30, 32, 44]
[03, 04, 21, 28, 37, 39]
[08, 21, 28, 30, 38, 41]
[10, 17, 19, 24, 26, 29]
[04, 06, 10, 19, 39, 41]
[13, 14, 29, 32, 35, 41]
[19, 28, 35, 37, 44, 46]
[13, 22, 26, 40, 42, 45]
[03, 09, 17, 21, 29, 45]
[08, 09, 17, 21, 32, 48]
[02, 07, 18, 23, 38, 46]
[11, 22, 26, 37, 45, 48]
[11, 15, 24, 26, 31, 38]
[03, 12, 34, 35, 38, 43]
[04, 13, 16, 21, 26, 37]
[08, 09, 19, 35, 42, 49]
[07, 15, 16, 46, 47, 49]
[18, 19, 34, 36, 38, 44]
[03, 22, 30, 32, 43, 45]
[01, 18, 26, 35, 44, 49]
[03, 06, 16, 27, 28, 38]
[09, 26, 31, 41, 48, 49]
[03, 06, 27, 33, 47, 48]
[01, 28, 30, 34, 40, 48]
[05, 13, 15, 25, 43, 46]
[05, 19, 23, 25, 38, 44]
[12, 26, 34, 35, 36, 38]
[15, 24, 27, 40, 43, 49]
[01, 11, 13, 31, 45, 48]
[04, 11, 25, 35, 43, 45]
[16, 17, 28, 31, 41, 42]
[08, 12, 22, 32, 46, 48]
[17, 28, 33, 34, 35, 43]
[02, 12, 14, 22, 39, 47]
[06, 10, 11, 15, 20, 38]
[23, 25, 31, 32, 43, 49]
[01, 09, 12, 13, 17, 47]
[10, 23, 25, 29, 38, 47]
[08, 14, 25, 27, 29, 48]
[08, 09, 10, 14, 23, 45]
[05, 16, 19, 21, 23, 47]
[03, 17, 27, 31, 41, 48]
[04, 05, 08, 20, 22, 24]
[14, 15, 16, 17, 23, 27]
