[08, 10, 15, 24, 29, 34]
[09, 22, 24, 38, 43, 47]
[21, 25, 26, 34, 44, 47]
[03, 09, 20, 26, 29, 42]
[05, 15, 42, 44, 46, 48]
[02, 04, 11, 18, 26, 27]
[10, 12, 19, 37, 42, 48]
[21, 24, 26, 28, 39, 40]
[12, 15, 17, 24, 30, 40]
[01, 18, 26, 28, 32, 40]
[03, 11, 15, 16, 39, 44]
[07, 13, 24, 29, 37, 40]
[14, 29, 32, 36, 42, 46]
[10, 18, 22, 23, 33, 40]
[02, 04, 09, 18, 25, 45]
[06, 14, 21, 34, 46, 47]
[03, 23, 27, 30, 39, 49]
[02, 29, 34, 42, 43, 49]
[11, 14, 16, 39, 45, 48]
[09, 13, 24, 30, 33, 43]
[07, 12, 22, 28, 36, 40]
[03, 26, 28, 31, 34, 40]
[02, 05, 07, 18, 20, 47]
[02, 03, 07, 12, 25, 32]
[02, 05, 17, 27, 33, 37]
[01, 02, 08, 29, 39, 49]
[02, 10, 19, 20, 32, 48]
[01, 02, 09, 15, 18, 19]
[12, 13, 17, 35, 43, 46]
[05, 22, 25, 28, 44, 45]
[01, 10, 26, 29, 32, 43]
[02, 10, 11, 17, 28, 44]
[11, 12, 15, 23, 24, 37]
[06, 10, 13, 20, 31, 33]
[07, 17, 34, 36, 37, 40]
[17, 23, 30, 33, 35, 36]
[03, 24, 28, 33, 43, 48]
[21, 23, 25, 28, 34, 49]
[02, 04, 25, 32, 36, 37]
[07, 14, 17, 19, 40, 45]
[06, 07, 13, 17, 25, 40]
[02, 08, 12, 24, 36, 42]
[06, 10, 18, 23, 36, 37]
[03, 19, 28, 37, 46, 48]
[06, 21, 27, 41, 42, 44]
[04, 12, 13, 14, 17, 32]
[02, 05, 07, 10, 14, 40]
[13, 17, 18, 35, 36, 43]
[14, 19, 26, 30, 36, 42]
[08, 16, 23, 29, 43, 48]
[11, 18, 22, 24, 31, 43]
[05, 21, 22, 36, 44, 49]
[01, 06, 21, 32, 34, 35]
[07, 24, 25, 27, 38, 39]
[03, 06, 19, 22, 40, 47]
[09, 14, 15, 16, 34, 38]
[01, 08, 12, 16, 17, 25]
[10, 12, 18, 21, 23, 29]
[03, 06, 16, 21, 25, 32]
[06, 24, 33, 38, 40, 41]
[08, 19, 29, 34, 38, 47]
[02, 13, 15, 17, 33, 48]
[08, 26, 29, 30, 31, 33]
[02, 12, 19, 26, 30, 40]
[06, 13, 31, 35, 36, 46]
[02, 06, 10, 32, 45, 47]
[05, 10, 22, 27, 32, 37]
[05, 10, 12, 16, 25, 49]
[17, 26, 27, 29, 40, 41]
[01, 06, 16, 25, 40, 42]
[02, 07, 12, 19, 32, 43]
[09, 34, 41, 42, 45, 48]
[07, 16, 19, 27, 33, 42]
[03, 07, 24, 34, 46, 49]
[11, 16, 17, 20, 28, 31]
[03, 04, 15, 17, 23, 47]
[05, 18, 24, 30, 46, 49]
[01, 05, 32, 36, 37, 45]
[10, 16, 24, 29, 31, 44]
[12, 20, 24, 25, 48, 49]
[02, 03, 11, 36, 45, 49]
[02, 06, 12, 22, 38, 43]
[10, 13, 19, 31, 32, 40]
[01, 11, 23, 26, 37, 46]
[15, 21, 22, 28, 31, 32]
[01, 17, 25, 32, 37, 46]
[03, 10, 15, 23, 41, 46]
[05, 09, 12, 32, 47, 49]
[01, 13, 20, 22, 32, 34]
[19, 21, 25, 28, 38, 49]
[08, 16, 27, 36, 41, 43]
[12, 13, 18, 26, 47, 48]
[09, 22, 29, 35, 40, 42]
[07, 11, 14, 16, 47, 48]
[02, 04, 08, 15, 18, 23]
[01, 06, 08, 20, 43, 44]
[11, 22, 25, 35, 36, 48]
[10, 23, 32, 35, 43, 49]
[12, 17, 26, 31, 36, 47]
[14, 24, 26, 27, 44, 48]
