[08, 10, 33, 41, 43, 48]
[12, 21, 24, 25, 32, 40]
[03, 08, 12, 20, 25, 43]
[20, 25, 29, 41, 44, 48]
[12, 19, 20, 25, 35, 36]
[04, 13, 18, 29, 30, 36]
[12, 13, 20, 21, 28, 39]
[07, 13, 14, 18, 21, 27]
[03, 10, 16, 33, 36, 37]
[02, 16, 36, 38, 45, 49]
[11, 16, 17, 25, 35, 36]
[04, 17, 18, 25, 27, 46]
[13, 15, 28, 31, 42, 46]
[08, 09, 19, 23, 31, 43]
[13, 14, 27, 30, 39, 46]
[12, 16, 27, 29, 30, 32]
[06, 08, 19, 30, 40, 49]
[14, 17, 26, 35, 36, 40]
[06, 07, 23, 25, 32, 46]
[02, 07, 24, 30, 34, 44]
[08, 11, 12, 14, 19, 27]
[06, 11, 13, 17, 45, 46]
[08, 09, 30, 33, 35, 38]
[07, 20, 23, 24, 32, 47]
[06, 10, 18, 19, 28, 36]
[03, 13, 15, 22, 29, 35]
[04, 07, 08, 13, 20, 33]
[06, 15, 26, 39, 45, 48]
[10, 12, 13, 36, 38, 45]
[03, 18, 37, 42, 45, 49]
[13, 19, 22, 27, 30, 36]
[02, 15, 23, 32, 37, 47]
[08, 10, 13, 15, 17, 21]
[03, 06, 08, 24, 31, 43]
[10, 17, 19, 22, 32, 42]
[06, 17, 25, 27, 28, 48]
[02, 19, 20, 35, 36, 49]
[12, 17, 18, 29, 41, 47]
[02, 04, 18, 30, 45, 47]
[04, 05, 09, 11, 16, 38]
[01, 13, 23, 26, 27, 37]
[05, 19, 40, 42, 47, 48]
[02, 21, 26, 27, 42, 43]
[02, 10, 19, 25, 27, 30]
[10, 30, 33, 34, 42, 43]
[19, 24, 31, 38, 43, 47]
[02, 07, 17, 37, 41, 42]
[05, 14, 35, 41, 44, 49]
[10, 12, 21, 27, 29, 45]
[04, 18, 28, 37, 46, 48]
[03, 11, 13, 15, 42, 45]
[01, 03, 04, 17, 19, 28]
[11, 30, 32, 34, 40, 47]
[08, 11, 28, 41, 43, 46]
[05, 13, 30, 43, 45, 49]
[06, 11, 29, 36, 38, 48]
[02, 10, 16, 18, 38, 43]
[06, 07, 17, 22, 39, 44]
[05, 06, 18, 22, 25, 44]
[06, 17, 26, 35, 41, 48]
[01, 14, 25, 34, 36, 41]
[06, 11, 16, 19, 20, 39]
[06, 10, 14, 15, 17, 41]
[17, 18, 23, 30, 32, 35]
[04, 23, 31, 32, 33, 41]
[06, 13, 20, 25, 38, 43]
[07, 08, 12, 13, 20, 38]
[02, 19, 20, 22, 37, 48]
[01, 08, 13, 25, 34, 35]
[03, 13, 21, 25, 42, 49]
[20, 24, 27, 28, 38, 48]
[07, 11, 17, 25, 38, 47]
[08, 17, 24, 30, 38, 45]
[01, 07, 13, 24, 32, 38]
[04, 05, 13, 17, 19, 43]
[15, 17, 19, 28, 39, 41]
[06, 11, 13, 22, 27, 41]
[08, 20, 32, 34, 35, 41]
[05, 15, 25, 33, 44, 45]
[24, 26, 30, 32, 37, 45]
[13, 14, 22, 33, 44, 48]
[02, 07, 21, 27, 31, 33]
[05, 09, 11, 19, 46, 48]
[24, 26, 35, 41, 44, 45]
[07, 15, 17, 20, 28, 32]
[06, 08, 10, 22, 25, 36]
[02, 09, 17, 27, 37, 45]
[02, 11, 15, 22, 26, 34]
[09, 27, 30, 37, 38, 43]
[05, 13, 19, 23, 29, 33]
[11, 12, 15, 22, 27, 31]
[06, 10, 13, 19, 23, 30]
[02, 03, 14, 15, 22, 43]
[01, 03, 07, 13, 38, 47]
[14, 25, 30, 34, 35, 41]
[03, 08, 10, 15, 20, 43]
[08, 12, 17, 28, 46, 47]
[05, 10, 20, 38, 42, 46]
[06, 10, 13, 14, 36, 40]
[16, 21, 27, 34, 45, 48]
