[11, 12, 16, 17, 45, 47]
[07, 10, 18, 19, 41, 49]
[07, 10, 13, 25, 39, 42]
[06, 11, 12, 25, 27, 32]
[02, 08, 12, 24, 37, 40]
[12, 13, 16, 19, 45, 47]
[05, 07, 19, 20, 36, 46]
[01, 10, 11, 23, 29, 47]
[03, 06, 19, 25, 28, 41]
[15, 18, 23, 33, 47, 48]
[16, 19, 23, 36, 38, 45]
[01, 07, 17, 26, 40, 48]
[06, 19, 29, 34, 39, 41]
[05, 06, 16, 29, 39, 44]
[02, 09, 16, 20, 34, 38]
[04, 07, 08, 38, 39, 47]
[09, 29, 40, 41, 46, 49]
[23, 28, 37, 40, 41, 43]
[06, 08, 09, 18, 36, 42]
[17, 23, 30, 42, 47, 48]
[15, 24, 25, 28, 38, 40]
[01, 06, 19, 23, 41, 49]
[06, 11, 20, 23, 37, 48]
[12, 13, 16, 19, 22, 45]
[17, 22, 23, 36, 43, 48]
[02, 07, 25, 39, 43, 44]
[02, 11, 14, 17, 37, 42]
[14, 22, 28, 29, 36, 49]
[13, 17, 22, 23, 42, 46]
[13, 14, 16, 19, 44, 46]
[13, 14, 25, 33, 36, 47]
[05, 06, 18, 24, 28, 47]
[01, 22, 23, 27, 44, 49]
[11, 14, 15, 17, 19, 49]
[09, 26, 37, 40, 41, 48]
[12, 15, 16, 26, 40, 46]
[02, 04, 19, 25, 39, 42]
[20, 21, 22, 37, 43, 45]
[01, 05, 21, 23, 29, 45]
[07, 08, 10, 23, 35, 45]
[03, 22, 32, 36, 41, 48]
[03, 16, 17, 32, 33, 38]
[04, 10, 13, 18, 25, 42]
[01, 09, 17, 18, 26, 36]
[01, 07, 12, 23, 28, 46]
[03, 15, 31, 37, 39, 45]
[02, 14, 16, 19, 34, 45]
[15, 20, 37, 38, 43, 48]
[05, 15, 16, 21, 31, 38]
[01, 19, 24, 29, 30, 34]
[03, 11, 12, 28, 37, 49]
[16, 21, 22, 32, 37, 42]
[06, 07, 11, 18, 26, 47]
[04, 07, 13, 14, 20, 26]
[08, 10, 17, 24, 37, 43]
[04, 36, 39, 41, 44, 46]
[03, 12, 13, 26, 38, 44]
[01, 08, 11, 24, 31, 33]
[04, 08, 16, 19, 45, 47]
[07, 12, 26, 29, 41, 46]
[01, 06, 07, 17, 34, 37]
[06, 26, 30, 39, 41, 42]
[18, 25, 26, 28, 42, 46]
[03, 11, 33, 35, 37, 42]
[08, 10, 12, 14, 29, 45]
[04, 06, 09, 21, 37, 41]
[04, 18, 23, 28, 29, 33]
[09, 14, 33, 36, 44, 48]
[02, 05, 09, 13, 37, 41]
[06, 23, 33, 36, 44, 46]
[08, 24, 25, 40, 45, 46]
[07, 27, 29, 31, 40, 42]
[07, 17, 35, 39, 41, 43]
[09, 16, 20, 26, 36, 46]
[04, 08, 13, 22, 27, 41]
[19, 33, 35, 44, 45, 47]
[07, 16, 17, 31, 36, 48]
[03, 08, 23, 27, 32, 42]
[05, 09, 15, 23, 29, 42]
[01, 11, 19, 26, 30, 49]
[04, 10, 20, 26, 28, 37]
[03, 04, 07, 18, 39, 43]
[14, 19, 20, 33, 35, 48]
[08, 13, 17, 21, 25, 41]
[10, 19, 35, 36, 39, 45]
[02, 10, 11, 12, 32, 41]
[06, 16, 17, 20, 34, 48]
[01, 05, 15, 18, 21, 25]
[01, 03, 17, 19, 32, 43]
[05, 14, 27, 38, 42, 49]
[06, 07, 09, 27, 34, 42]
[04, 14, 32, 38, 41, 46]
[16, 20, 26, 30, 46, 48]
[10, 30, 37, 45, 46, 49]
[01, 12, 14, 21, 32, 40]
[05, 10, 25, 32, 34, 39]
[05, 24, 33, 35, 42, 43]
[12, 15, 25, 38, 43, 44]
[05, 16, 19, 24, 30, 31]
[12, 26, 43, 45, 46, 48]
