[03, 16, 18, 23, 32, 45]
[04, 07, 12, 27, 32, 40]
[02, 07, 11, 14, 34, 35]
[01, 02, 06, 14, 26, 40]
[18, 25, 30, 31, 34, 44]
[03, 07, 17, 33, 40, 42]
[04, 07, 10, 14, 17, 18]
[06, 07, 19, 26, 38, 48]
[06, 12, 22, 27, 38, 49]
[06, 10, 28, 29, 35, 37]
[07, 13, 19, 33, 41, 43]
[10, 27, 31, 38, 44, 48]
[07, 11, 12, 14, 25, 35]
[03, 31, 37, 38, 41, 45]
[16, 21, 28, 32, 38, 43]
[05, 15, 27, 29, 32, 47]
[03, 06, 27, 34, 47, 48]
[05, 08, 17, 18, 25, 33]
[01, 04, 13, 25, 37, 44]
[01, 16, 38, 40, 42, 43]
[11, 23, 31, 39, 43, 45]
[12, 16, 24, 25, 26, 33]
[04, 17, 28, 29, 34, 40]
[09, 18, 28, 38, 40, 42]
[10, 15, 18, 28, 33, 39]
[17, 21, 28, 33, 39, 43]
[01, 09, 16, 23, 45, 47]
[10, 14, 18, 19, 31, 34]
[08, 14, 17, 33, 35, 44]
[06, 11, 17, 34, 40, 48]
[14, 23, 26, 31, 47, 49]
[07, 09, 25, 32, 42, 49]
[19, 21, 24, 26, 28, 38]
[05, 07, 25, 26, 34, 42]
[02, 07, 11, 15, 25, 26]
[04, 06, 19, 37, 39, 41]
[02, 05, 06, 25, 42, 49]
[05, 20, 24, 36, 48, 49]
[04, 27, 28, 33, 38, 42]
[13, 14, 21, 23, 30, 43]
[09, 10, 12, 25, 30, 33]
[03, 23, 26, 27, 29, 49]
[04, 12, 20, 23, 24, 28]
[15, 23, 27, 35, 37, 44]
[17, 19, 25, 38, 40, 41]
[05, 15, 20, 35, 37, 48]
[07, 23, 25, 34, 40, 47]
[18, 25, 29, 35, 38, 48]
[07, 13, 22, 34, 37, 45]
[04, 13, 17, 25, 35, 42]
[28, 30, 38, 40, 41, 42]
[03, 08, 11, 24, 37, 44]
[10, 21, 25, 34, 42, 44]
[07, 08, 23, 43, 45, 47]
[03, 06, 20, 46, 47, 49]
[05, 08, 15, 20, 21, 30]
[04, 08, 14, 15, 44, 45]
[20, 26, 30, 31, 37, 43]
[10, 14, 28, 29, 36, 38]
[04, 07, 12, 16, 22, 32]
[17, 18, 19, 22, 48, 49]
[12, 15, 17, 28, 32, 36]
[15, 21, 22, 28, 29, 32]
[01, 10, 11, 18, 22, 43]
[01, 07, 14, 19, 39, 42]
[07, 15, 20, 26, 34, 45]
[05, 15, 24, 29, 30, 37]
[03, 12, 28, 29, 30, 37]
[05, 07, 15, 34, 44, 46]
[25, 26, 39, 42, 43, 49]
[05, 17, 23, 29, 32, 49]
[19, 25, 28, 31, 32, 42]
[05, 09, 18, 42, 44, 45]
[03, 13, 14, 15, 21, 27]
[04, 16, 30, 34, 40, 47]
[18, 25, 39, 42, 44, 46]
[08, 12, 20, 26, 33, 39]
[06, 09, 19, 20, 25, 45]
[07, 12, 13, 18, 28, 46]
[14, 27, 31, 33, 37, 49]
[02, 21, 29, 32, 38, 46]
[10, 13, 25, 26, 37, 49]
[02, 08, 11, 15, 24, 25]
[02, 15, 16, 34, 45, 47]
[02, 06, 13, 16, 25, 47]
[07, 12, 14, 29, 30, 38]
[03, 28, 35, 42, 47, 48]
[18, 35, 37, 40, 45, 48]
[10, 26, 33, 42, 44, 45]
[05, 09, 12, 19, 31, 33]
[04, 06, 11, 13, 19, 39]
[05, 15, 28, 30, 38, 45]
[04, 08, 10, 36, 38, 47]
[04, 23, 25, 28, 38, 48]
[07, 23, 30, 36, 37, 39]
[11, 20, 21, 32, 35, 46]
[09, 13, 17, 38, 44, 47]
[12, 13, 29, 34, 37, 45]
[02, 13, 17, 26, 38, 41]
[01, 08, 20, 33, 36, 39]
