[13, 14, 29, 36, 41, 42]
[06, 20, 24, 31, 33, 38]
[01, 26, 27, 39, 45, 46]
[05, 06, 09, 32, 46, 49]
[01, 04, 18, 23, 24, 39]
[04, 18, 29, 35, 37, 40]
[09, 15, 24, 38, 41, 49]
[07, 20, 30, 37, 40, 41]
[05, 08, 25, 27, 32, 43]
[05, 07, 15, 20, 28, 47]
[01, 08, 18, 28, 46, 47]
[05, 07, 08, 09, 18, 20]
[03, 04, 17, 18, 35, 39]
[01, 03, 18, 30, 32, 36]
[13, 28, 36, 43, 45, 48]
[01, 02, 16, 19, 33, 46]
[17, 19, 25, 39, 43, 48]
[05, 08, 10, 13, 22, 23]
[05, 08, 13, 20, 24, 25]
[04, 17, 21, 24, 34, 45]
[08, 19, 20, 30, 43, 49]
[01, 04, 10, 19, 22, 47]
[05, 10, 29, 34, 43, 48]
[02, 03, 05, 14, 23, 24]
[11, 16, 20, 23, 40, 47]
[15, 19, 23, 24, 38, 46]
[01, 16, 35, 37, 40, 43]
[01, 07, 15, 30, 38, 44]
[03, 13, 14, 21, 28, 29]
[04, 10, 25, 27, 28, 30]
[01, 23, 30, 36, 38, 39]
[01, 10, 18, 33, 34, 49]
[12, 17, 20, 27, 30, 36]
[08, 11, 19, 24, 29, 35]
[15, 29, 31, 41, 48, 49]
[11, 12, 36, 42, 43, 49]
[02, 03, 23, 27, 30, 35]
[06, 16, 27, 31, 36, 41]
[14, 16, 19, 26, 29, 41]
[04, 11, 12, 13, 40, 46]
[02, 11, 12, 16, 18, 42]
[05, 11, 15, 27, 33, 41]
[05, 07, 19, 21, 29, 43]
[07, 09, 11, 38, 39, 45]
[19, 26, 35, 38, 39, 45]
[09, 13, 16, 22, 38, 47]
[23, 26, 30, 39, 41, 43]
[08, 14, 17, 22, 30, 47]
[19, 26, 31, 32, 39, 44]
[02, 07, 08, 23, 36, 38]
[03, 04, 37, 41, 43, 47]
[02, 11, 12, 20, 22, 38]
[01, 07, 19, 20, 44, 49]
[02, 10, 25, 26, 29, 49]
[16, 30, 32, 40, 42, 44]
[18, 20, 21, 22, 35, 42]
[07, 12, 21, 33, 42, 43]
[19, 22, 31, 34, 47, 48]
[03, 09, 16, 21, 23, 46]
[03, 06, 07, 12, 34, 49]
[02, 13, 25, 28, 31, 38]
[06, 22, 37, 39, 43, 45]
[10, 11, 14, 15, 26, 39]
[13, 21, 31, 35, 37, 44]
[22, 27, 31, 35, 40, 43]
[01, 05, 24, 28, 35, 46]
[07, 09, 19, 33, 41, 44]
[06, 09, 14, 15, 39, 45]
[09, 25, 30, 39, 45, 47]
[03, 24, 25, 46, 47, 49]
[08, 19, 30, 32, 42, 46]
[01, 11, 14, 18, 30, 35]
[04, 22, 28, 29, 40, 43]
[01, 06, 07, 08, 20, 37]
[14, 19, 25, 37, 45, 48]
[06, 16, 17, 18, 22, 25]
[09, 19, 28, 32, 34, 39]
[08, 11, 17, 22, 34, 40]
[06, 08, 14, 20, 38, 47]
[01, 04, 18, 43, 44, 48]
[20, 23, 26, 37, 40, 45]
[05, 06, 15, 31, 34, 45]
[18, 19, 29, 37, 41, 47]
[08, 09, 24, 33, 36, 37]
[01, 05, 22, 32, 43, 48]
[03, 05, 14, 25, 37, 45]
[15, 16, 19, 21, 28, 48]
[01, 17, 33, 34, 35, 42]
[08, 14, 30, 32, 34, 37]
[01, 04, 09, 21, 33, 38]
[06, 08, 09, 10, 26, 27]
[09, 15, 18, 23, 25, 29]
[07, 15, 22, 41, 42, 49]
[07, 12, 16, 23, 35, 39]
[14, 25, 32, 35, 44, 49]
[01, 17, 19, 22, 35, 41]
[09, 16, 17, 28, 40, 45]
[08, 31, 36, 39, 43, 49]
[12, 14, 30, 33, 38, 46]
[03, 04, 13, 15, 24, 36]
