[03, 11, 22, 30, 35, 39]
[04, 16, 25, 33, 39, 49]
[06, 14, 15, 26, 39, 46]
[03, 04, 09, 26, 27, 33]
[10, 14, 15, 25, 27, 37]
[02, 03, 16, 23, 48, 49]
[01, 05, 25, 27, 37, 44]
[05, 16, 20, 28, 42, 43]
[04, 05, 14, 21, 32, 42]
[20, 40, 41, 42, 44, 47]
[09, 24, 25, 30, 46, 48]
[07, 08, 27, 30, 34, 41]
[21, 28, 30, 43, 47, 49]
[06, 07, 17, 21, 32, 46]
[11, 19, 24, 30, 32, 41]
[04, 07, 08, 13, 33, 43]
[02, 12, 19, 30, 31, 40]
[11, 17, 21, 26, 38, 49]
[02, 11, 29, 39, 46, 47]
[05, 13, 24, 30, 34, 39]
[02, 18, 32, 40, 41, 42]
[05, 09, 16, 20, 43, 45]
[01, 02, 29, 36, 38, 42]
[12, 20, 22, 33, 41, 47]
[18, 25, 31, 36, 44, 48]
[08, 14, 28, 32, 34, 37]
[07, 09, 19, 33, 37, 46]
[11, 13, 32, 37, 42, 49]
[01, 12, 20, 25, 27, 45]
[03, 06, 16, 21, 32, 48]
[03, 04, 05, 07, 19, 43]
[13, 21, 27, 30, 32, 48]
[23, 24, 34, 36, 38, 47]
[18, 24, 33, 36, 42, 44]
[07, 09, 15, 26, 27, 34]
[09, 10, 16, 37, 39, 44]
[01, 06, 16, 23, 24, 37]
[08, 12, 13, 15, 34, 35]
[07, 08, 19, 26, 28, 48]
[03, 09, 13, 23, 37, 45]
[06, 07, 21, 24, 32, 40]
[01, 31, 35, 36, 39, 45]
[02, 08, 17, 40, 41, 47]
[02, 26, 32, 38, 40, 49]
[04, 11, 15, 20, 22, 38]
[07, 10, 16, 29, 31, 34]
[02, 15, 20, 27, 29, 40]
[01, 06, 14, 19, 33, 34]
[01, 10, 14, 23, 33, 42]
[14, 18, 28, 30, 32, 37]
[30, 31, 33, 35, 42, 46]
[03, 24, 30, 32, 38, 44]
[03, 04, 26, 32, 38, 39]
[01, 17, 30, 35, 37, 40]
[06, 11, 16, 20, 21, 29]
[18, 22, 23, 30, 37, 45]
[17, 19, 26, 37, 40, 47]
[07, 10, 22, 25, 39, 48]
[06, 13, 14, 16, 23, 39]
[23, 24, 32, 38, 39, 41]
[02, 10, 15, 21, 23, 29]
[06, 08, 11, 16, 22, 47]
[01, 04, 08, 15, 24, 29]
[03, 13, 25, 33, 39, 42]
[02, 07, 11, 38, 45, 46]
[01, 11, 12, 22, 44, 46]
[07, 10, 11, 18, 21, 46]
[02, 18, 23, 27, 31, 46]
[05, 13, 19, 22, 23, 32]
[03, 04, 05, 18, 23, 48]
[01, 04, 14, 19, 23, 25]
[05, 10, 19, 20, 27, 33]
[11, 14, 20, 21, 41, 44]
[01, 03, 18, 27, 36, 43]
[01, 11, 33, 34, 44, 49]
[12, 27, 31, 33, 35, 39]
[10, 31, 36, 42, 43, 44]
[09, 15, 25, 28, 30, 43]
[03, 13, 17, 30, 37, 40]
[01, 04, 06, 17, 20, 30]
[15, 18, 20, 21, 27, 34]
[08, 13, 21, 26, 28, 29]
[08, 31, 37, 39, 40, 41]
[22, 32, 35, 41, 43, 48]
[13, 15, 18, 42, 44, 49]
[13, 15, 23, 26, 30, 39]
[08, 13, 14, 17, 21, 26]
[07, 24, 26, 28, 41, 48]
[09, 10, 23, 24, 25, 33]
[08, 09, 26, 27, 29, 30]
[14, 26, 29, 33, 38, 47]
[02, 03, 18, 27, 40, 45]
[07, 17, 20, 21, 37, 49]
[09, 21, 24, 32, 33, 44]
[09, 13, 24, 30, 31, 45]
[05, 14, 19, 35, 38, 48]
[06, 08, 16, 20, 27, 41]
[01, 02, 15, 17, 30, 41]
[03, 05, 21, 23, 30, 32]
[08, 17, 20, 21, 26, 45]
