[01, 02, 08, 26, 29, 32]
[07, 08, 13, 25, 34, 38]
[03, 19, 23, 31, 39, 41]
[03, 10, 24, 31, 35, 37]
[16, 20, 21, 29, 38, 46]
[10, 14, 18, 35, 37, 47]
[04, 18, 30, 44, 48, 49]
[08, 15, 18, 29, 30, 41]
[04, 15, 31, 32, 38, 49]
[08, 17, 22, 27, 31, 44]
[15, 24, 25, 26, 40, 41]
[09, 10, 11, 17, 25, 36]
[07, 11, 26, 40, 44, 45]
[04, 05, 13, 35, 45, 49]
[11, 16, 18, 27, 40, 44]
[04, 05, 15, 32, 37, 38]
[06, 08, 17, 24, 27, 41]
[08, 18, 19, 31, 32, 42]
[03, 19, 22, 30, 34, 44]
[02, 05, 11, 23, 43, 49]
[10, 25, 32, 33, 39, 44]
[04, 07, 15, 21, 29, 47]
[02, 25, 40, 42, 43, 44]
[12, 14, 18, 23, 24, 46]
[12, 17, 18, 24, 42, 45]
[01, 14, 25, 27, 40, 46]
[03, 07, 24, 26, 35, 47]
[17, 21, 31, 34, 37, 47]
[04, 16, 17, 32, 36, 41]
[03, 21, 25, 28, 38, 46]
[03, 07, 17, 38, 47, 49]
[16, 23, 25, 32, 34, 48]
[03, 10, 11, 12, 17, 46]
[03, 08, 20, 23, 36, 45]
[01, 08, 36, 45, 47, 49]
[08, 09, 22, 27, 28, 47]
[14, 28, 35, 38, 44, 49]
[09, 14, 20, 22, 28, 47]
[23, 24, 26, 31, 36, 49]
[07, 19, 20, 22, 23, 41]
[24, 28, 40, 45, 46, 48]
[01, 06, 14, 37, 42, 43]
[13, 16, 19, 27, 34, 40]
[07, 28, 31, 37, 43, 48]
[11, 12, 22, 41, 42, 45]
[12, 22, 23, 39, 41, 43]
[20, 24, 25, 29, 34, 40]
[02, 10, 12, 29, 37, 46]
[01, 13, 14, 16, 18, 32]
[02, 08, 11, 16, 25, 29]
[04, 26, 40, 42, 44, 46]
[14, 15, 20, 22, 44, 48]
[01, 05, 13, 17, 23, 29]
[03, 11, 31, 35, 37, 38]
[01, 12, 14, 23, 34, 45]
[01, 07, 11, 23, 42, 48]
[04, 07, 19, 20, 41, 48]
[05, 07, 18, 36, 39, 42]
[10, 15, 24, 36, 39, 41]
[12, 15, 34, 37, 45, 48]
[01, 09, 15, 36, 38, 44]
[01, 04, 08, 11, 15, 38]
[02, 11, 24, 32, 43, 44]
[10, 13, 18, 32, 41, 48]
[10, 13, 15, 20, 32, 48]
[09, 16, 19, 22, 25, 49]
[07, 10, 15, 19, 25, 44]
[04, 11, 13, 21, 27, 30]
[08, 19, 21, 24, 46, 48]
[01, 04, 08, 19, 25, 34]
[03, 13, 14, 19, 20, 21]
[05, 13, 16, 19, 21, 40]
[04, 28, 31, 32, 44, 47]
[03, 09, 18, 38, 39, 47]
[23, 29, 31, 32, 44, 45]
[01, 11, 39, 44, 47, 48]
[14, 17, 22, 24, 32, 48]
[02, 05, 11, 17, 24, 31]
[03, 06, 08, 12, 30, 45]
[09, 15, 32, 39, 40, 48]
[02, 03, 07, 21, 26, 28]
[02, 03, 07, 27, 41, 44]
[05, 13, 17, 26, 43, 44]
[02, 05, 06, 15, 36, 46]
[14, 15, 20, 27, 28, 47]
[05, 13, 22, 25, 41, 43]
[17, 23, 25, 32, 33, 39]
[04, 08, 13, 24, 34, 39]
[04, 07, 08, 11, 35, 42]
[14, 19, 28, 29, 40, 47]
[05, 08, 14, 21, 41, 45]
[06, 13, 21, 44, 45, 48]
[21, 22, 27, 34, 46, 48]
[01, 15, 22, 23, 28, 38]
[05, 06, 29, 30, 33, 47]
[06, 11, 12, 14, 30, 41]
[05, 09, 15, 32, 35, 41]
[07, 17, 20, 22, 45, 49]
[05, 08, 16, 22, 24, 33]
[10, 23, 34, 35, 40, 49]
