[03, 13, 15, 20, 24, 46]
[10, 12, 22, 33, 48, 49]
[01, 24, 29, 40, 42, 47]
[01, 11, 26, 29, 31, 42]
[04, 20, 30, 34, 37, 39]
[05, 12, 17, 21, 29, 31]
[20, 29, 31, 32, 36, 46]
[03, 05, 15, 33, 39, 42]
[09, 16, 17, 19, 32, 44]
[02, 22, 23, 37, 41, 47]
[23, 24, 31, 35, 40, 43]
[12, 17, 19, 25, 31, 42]
[05, 19, 21, 22, 39, 44]
[05, 07, 21, 23, 38, 48]
[07, 08, 19, 28, 37, 41]
[08, 10, 12, 47, 48, 49]
[04, 10, 11, 19, 25, 43]
[07, 12, 18, 19, 22, 34]
[10, 13, 24, 26, 39, 44]
[05, 13, 21, 26, 30, 34]
[06, 13, 16, 22, 31, 34]
[08, 09, 16, 17, 25, 41]
[11, 19, 28, 29, 30, 44]
[03, 10, 13, 14, 35, 43]
[09, 17, 18, 33, 39, 48]
[05, 13, 18, 26, 28, 48]
[12, 14, 21, 27, 33, 47]
[23, 31, 36, 38, 40, 44]
[01, 03, 07, 15, 16, 24]
[13, 14, 16, 38, 46, 49]
[04, 05, 07, 11, 17, 32]
[09, 18, 35, 39, 41, 46]
[14, 20, 38, 42, 43, 48]
[03, 05, 08, 13, 33, 38]
[16, 31, 37, 38, 42, 49]
[07, 22, 28, 36, 39, 49]
[03, 07, 21, 27, 42, 47]
[08, 11, 12, 27, 35, 41]
[13, 24, 27, 32, 38, 43]
[09, 23, 24, 33, 47, 48]
[07, 10, 23, 33, 37, 47]
[01, 04, 22, 35, 40, 44]
[01, 04, 06, 23, 26, 37]
[01, 08, 20, 24, 33, 38]
[19, 26, 29, 30, 35, 36]
[01, 09, 13, 17, 26, 30]
[05, 06, 21, 27, 34, 41]
[19, 20, 21, 25, 30, 31]
[05, 10, 11, 16, 18, 23]
[01, 04, 10, 32, 45, 49]
[03, 13, 15, 20, 36, 38]
[12, 18, 32, 37, 39, 47]
[08, 11, 24, 38, 39, 44]
[01, 09, 11, 21, 25, 45]
[11, 21, 33, 37, 40, 43]
[15, 36, 37, 40, 41, 42]
[02, 08, 11, 24, 43, 48]
[01, 09, 17, 23, 26, 39]
[02, 03, 15, 24, 32, 33]
[05, 10, 18, 30, 31, 33]
[06, 14, 19, 26, 39, 42]
[02, 16, 22, 33, 34, 46]
[18, 20, 25, 38, 44, 47]
[01, 03, 04, 38, 44, 49]
[02, 06, 12, 35, 37, 43]
[03, 22, 33, 34, 37, 40]
[02, 03, 15, 17, 22, 42]
[05, 18, 29, 38, 45, 47]
[18, 19, 24, 34, 38, 48]
[04, 30, 36, 40, 44, 48]
[06, 13, 20, 23, 31, 47]
[03, 09, 16, 36, 38, 47]
[02, 10, 13, 28, 33, 38]
[11, 16, 28, 34, 40, 46]
[10, 11, 30, 34, 45, 48]
[02, 16, 18, 24, 31, 39]
[10, 11, 12, 22, 43, 48]
[09, 17, 25, 32, 40, 46]
[18, 22, 41, 44, 46, 48]
[03, 12, 19, 23, 37, 39]
[11, 17, 23, 29, 42, 47]
[05, 08, 12, 14, 17, 22]
[02, 03, 11, 14, 20, 35]
[05, 11, 17, 19, 31, 45]
[18, 19, 25, 27, 37, 39]
[20, 33, 40, 41, 46, 49]
[02, 05, 14, 32, 35, 46]
[05, 37, 40, 42, 45, 47]
[03, 14, 33, 34, 41, 46]
[06, 17, 19, 24, 31, 46]
[03, 20, 30, 34, 42, 46]
[06, 13, 16, 19, 27, 30]
[10, 25, 29, 46, 47, 49]
[09, 15, 16, 17, 30, 39]
[01, 08, 15, 29, 30, 38]
[07, 15, 26, 30, 35, 42]
[09, 17, 27, 31, 45, 46]
[01, 04, 12, 25, 30, 49]
[13, 14, 17, 24, 27, 37]
[01, 07, 18, 20, 26, 30]
