[04, 06, 08, 19, 20, 37]
[02, 05, 13, 23, 36, 47]
[09, 11, 21, 35, 40, 42]
[08, 09, 10, 12, 32, 37]
[23, 28, 29, 41, 45, 46]
[10, 12, 32, 34, 39, 45]
[03, 10, 14, 17, 30, 42]
[01, 05, 07, 19, 28, 46]
[16, 17, 27, 28, 32, 33]
[08, 19, 29, 31, 46, 47]
[09, 16, 18, 21, 26, 39]
[02, 17, 19, 21, 35, 42]
[01, 05, 09, 14, 19, 22]
[05, 15, 18, 23, 26, 27]
[05, 13, 17, 27, 48, 49]
[06, 14, 17, 19, 32, 37]
[01, 15, 16, 23, 36, 46]
[01, 07, 10, 33, 38, 43]
[03, 09, 11, 29, 38, 49]
[02, 03, 07, 09, 16, 41]
[03, 09, 12, 30, 42, 49]
[11, 14, 32, 33, 47, 48]
[04, 16, 38, 39, 42, 44]
[04, 05, 16, 20, 34, 46]
[09, 11, 16, 32, 37, 43]
[03, 07, 18, 21, 27, 35]
[11, 15, 33, 41, 48, 49]
[01, 12, 27, 29, 45, 49]
[05, 13, 21, 37, 39, 46]
[26, 29, 30, 32, 40, 48]
[10, 23, 36, 37, 44, 47]
[12, 13, 21, 25, 35, 40]
[03, 08, 28, 34, 40, 49]
[02, 20, 30, 34, 39, 45]
[10, 11, 14, 15, 36, 39]
[02, 21, 25, 30, 43, 49]
[12, 24, 27, 34, 37, 38]
[24, 25, 28, 30, 31, 46]
[09, 21, 24, 40, 43, 46]
[03, 07, 10, 21, 33, 36]
[17, 19, 21, 22, 40, 46]
[12, 15, 29, 30, 36, 47]
[04, 06, 10, 23, 27, 38]
[16, 26, 29, 35, 38, 45]
[04, 12, 13, 33, 42, 49]
[06, 19, 29, 30, 41, 44]
[02, 15, 22, 26, 28, 40]
[06, 08, 17, 23, 42, 44]
[13, 18, 20, 29, 32, 35]
[02, 04, 10, 38, 42, 44]
[02, 06, 21, 22, 38, 39]
[06, 08, 24, 39, 41, 49]
[26, 30, 33, 38, 44, 48]
[05, 13, 34, 41, 42, 48]
[06, 08, 21, 26, 42, 46]
[07, 13, 24, 33, 41, 46]
[04, 05, 08, 14, 40, 42]
[08, 17, 21, 23, 33, 38]
[11, 20, 27, 34, 37, 40]
[02, 20, 24, 26, 28, 49]
[03, 10, 22, 27, 35, 45]
[01, 02, 09, 11, 21, 40]
[01, 26, 35, 37, 38, 39]
[04, 07, 08, 09, 17, 25]
[03, 12, 22, 33, 48, 49]
[01, 02, 12, 17, 30, 33]
[10, 20, 24, 25, 35, 38]
[13, 19, 21, 30, 33, 39]
[11, 24, 37, 38, 40, 48]
[01, 20, 21, 28, 38, 44]
[01, 03, 10, 11, 15, 19]
[11, 15, 18, 21, 23, 29]
[09, 11, 18, 44, 46, 47]
[01, 02, 03, 15, 33, 42]
[01, 08, 13, 16, 27, 42]
[01, 11, 15, 23, 32, 48]
[05, 15, 18, 31, 32, 45]
[08, 10, 16, 17, 28, 49]
[09, 23, 28, 30, 31, 38]
[03, 10, 32, 39, 41, 42]
[01, 05, 12, 15, 24, 31]
[01, 13, 16, 27, 38, 41]
[02, 21, 27, 44, 45, 46]
[13, 14, 15, 16, 26, 43]
[07, 10, 35, 36, 44, 48]
[04, 13, 20, 24, 30, 31]
[08, 11, 14, 15, 17, 24]
[13, 24, 28, 30, 36, 45]
[02, 04, 13, 20, 29, 39]
[09, 17, 26, 33, 35, 43]
[01, 14, 18, 19, 32, 33]
[15, 16, 20, 33, 36, 43]
[07, 09, 26, 37, 39, 44]
[17, 23, 27, 34, 35, 37]
[04, 08, 13, 17, 20, 22]
[01, 12, 15, 16, 17, 31]
[21, 25, 31, 36, 44, 46]
[01, 25, 26, 29, 30, 38]
[06, 07, 23, 33, 37, 47]
[02, 08, 10, 24, 25, 48]
