[06, 15, 19, 35, 42, 45]
[02, 09, 12, 20, 23, 37]
[07, 20, 22, 26, 36, 44]
[04, 16, 24, 35, 36, 37]
[16, 17, 30, 35, 44, 49]
[09, 13, 24, 26, 37, 39]
[10, 17, 31, 36, 40, 42]
[01, 03, 20, 23, 30, 48]
[02, 09, 10, 13, 18, 38]
[18, 24, 29, 40, 42, 46]
[07, 10, 25, 38, 41, 48]
[16, 24, 31, 32, 35, 40]
[03, 14, 23, 24, 33, 35]
[05, 16, 18, 29, 40, 45]
[01, 17, 25, 29, 33, 41]
[06, 11, 16, 17, 20, 32]
[02, 13, 14, 19, 34, 35]
[06, 24, 29, 35, 47, 49]
[01, 07, 11, 21, 38, 43]
[09, 18, 24, 36, 44, 47]
[01, 10, 11, 12, 45, 46]
[08, 23, 33, 37, 38, 41]
[18, 26, 34, 40, 47, 49]
[06, 08, 15, 39, 41, 48]
[05, 08, 18, 25, 28, 30]
[04, 10, 21, 24, 43, 48]
[03, 13, 22, 24, 25, 48]
[20, 22, 29, 31, 36, 40]
[01, 04, 17, 24, 35, 39]
[06, 10, 13, 24, 41, 48]
[03, 04, 11, 19, 24, 49]
[03, 06, 22, 25, 27, 48]
[10, 11, 14, 23, 30, 45]
[01, 19, 20, 33, 36, 42]
[06, 07, 13, 16, 42, 44]
[02, 14, 18, 22, 28, 37]
[08, 15, 19, 23, 39, 44]
[09, 10, 18, 22, 24, 28]
[11, 16, 18, 28, 29, 36]
[01, 03, 09, 17, 36, 44]
[15, 25, 28, 32, 42, 44]
[02, 04, 25, 30, 37, 46]
[08, 11, 17, 34, 35, 49]
[07, 09, 14, 26, 36, 40]
[03, 10, 20, 23, 28, 32]
[01, 22, 25, 27, 32, 34]
[03, 05, 10, 11, 44, 46]
[05, 21, 29, 33, 45, 48]
[08, 09, 12, 18, 34, 41]
[07, 15, 22, 27, 40, 47]
[02, 26, 29, 44, 48, 49]
[04, 08, 12, 26, 32, 33]
[03, 06, 12, 15, 38, 45]
[22, 24, 26, 29, 42, 49]
[13, 26, 28, 30, 32, 40]
[02, 03, 09, 18, 30, 40]
[05, 14, 21, 24, 29, 35]
[06, 07, 09, 31, 48, 49]
[08, 21, 22, 29, 41, 42]
[07, 12, 19, 21, 40, 48]
[01, 09, 24, 38, 45, 49]
[10, 14, 24, 28, 41, 49]
[01, 14, 26, 30, 31, 40]
[01, 27, 29, 35, 38, 39]
[02, 27, 34, 36, 42, 49]
[04, 27, 32, 35, 39, 49]
[07, 15, 26, 29, 32, 45]
[15, 20, 24, 40, 43, 44]
[05, 06, 10, 26, 32, 43]
[03, 16, 19, 21, 23, 45]
[05, 09, 33, 35, 38, 46]
[12, 20, 21, 41, 42, 43]
[03, 11, 13, 14, 17, 48]
[01, 02, 07, 23, 35, 41]
[04, 24, 39, 41, 43, 45]
[04, 13, 25, 36, 38, 40]
[01, 09, 14, 19, 35, 39]
[06, 14, 17, 22, 44, 45]
[02, 03, 28, 30, 31, 44]
[06, 12, 20, 34, 45, 49]
[04, 05, 06, 21, 31, 39]
[03, 30, 35, 38, 43, 45]
[01, 02, 23, 24, 27, 41]
[03, 30, 35, 36, 40, 49]
[04, 05, 17, 31, 40, 42]
[05, 07, 20, 29, 37, 38]
[03, 11, 15, 18, 27, 32]
[03, 17, 34, 42, 43, 48]
[07, 14, 16, 18, 31, 39]
[12, 15, 20, 28, 30, 44]
[03, 11, 13, 18, 37, 45]
[05, 31, 36, 42, 44, 47]
[01, 10, 20, 32, 39, 41]
[05, 22, 25, 30, 32, 46]
[02, 08, 11, 19, 24, 39]
[11, 21, 25, 27, 28, 34]
[13, 27, 28, 31, 34, 48]
[04, 07, 25, 33, 46, 47]
[05, 16, 24, 27, 35, 41]
[06, 09, 26, 31, 34, 46]
